paper_id,paper_key,system,mode,axis,matched,system_count,expert_count,precision,recall,f1
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,unique_strict,Properties,12,23,49,0.521739,0.244898,0.333333
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,unique_loose,Composition,8,8,14,1.0,0.571429,0.727273
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,unique_loose,Processing,21,34,37,0.617647,0.567568,0.591549
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,unique_loose,Structure,0,4,11,0.0,0.0,0.0
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,unique_loose,Characterization,0,0,20,0.0,0.0,0.0
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,unique_loose,Properties,22,23,49,0.956522,0.44898,0.611111
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,raw_strict,Composition,0,8,14,0.0,0.0,0.0
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,raw_strict,Processing,0,36,37,0.0,0.0,0.0
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,raw_strict,Structure,0,4,11,0.0,0.0,0.0
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,raw_strict,Characterization,0,0,20,0.0,0.0,0.0
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,raw_strict,Properties,12,23,49,0.521739,0.244898,0.333333
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,raw_loose,Composition,8,8,14,1.0,0.571429,0.727273
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,raw_loose,Processing,22,36,37,0.611111,0.594595,0.60274
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,raw_loose,Structure,0,4,11,0.0,0.0,0.0
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,raw_loose,Characterization,0,0,20,0.0,0.0,0.0
paper_008,"Densification, microstructure, and mechanical properties of heat-treated MAR-M247 fabricated by Binder Jetting",final_v5,raw_loose,Properties,22,23,49,0.956522,0.44898,0.611111
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,unique_strict,Composition,1,13,13,0.076923,0.076923,0.076923
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,unique_strict,Processing,0,33,11,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,unique_strict,Structure,0,29,16,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,unique_strict,Characterization,0,6,11,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,unique_strict,Properties,0,7,17,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,unique_loose,Composition,6,13,13,0.461538,0.461538,0.461538
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,unique_loose,Processing,5,33,11,0.151515,0.454545,0.227273
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,unique_loose,Structure,5,29,16,0.172414,0.3125,0.222222
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,unique_loose,Characterization,3,6,11,0.5,0.272727,0.352941
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,unique_loose,Properties,6,7,17,0.857143,0.352941,0.5
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,raw_strict,Composition,1,13,13,0.076923,0.076923,0.076923
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,raw_strict,Processing,0,33,27,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,raw_strict,Structure,0,29,18,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,raw_strict,Characterization,0,6,15,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,raw_strict,Properties,0,7,18,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,raw_loose,Composition,6,13,13,0.461538,0.461538,0.461538
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,raw_loose,Processing,9,33,27,0.272727,0.333333,0.3
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,raw_loose,Structure,7,29,18,0.241379,0.388889,0.297872
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,raw_loose,Characterization,3,6,15,0.5,0.2,0.285714
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,business_gt,raw_loose,Properties,6,7,18,0.857143,0.333333,0.48
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,unique_strict,Composition,0,6,13,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,unique_strict,Processing,0,5,11,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,unique_strict,Structure,0,12,16,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,unique_strict,Characterization,0,3,11,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,unique_strict,Properties,0,6,17,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,unique_loose,Composition,1,6,13,0.166667,0.076923,0.105263
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,unique_loose,Processing,0,5,11,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,unique_loose,Structure,1,12,16,0.083333,0.0625,0.071429
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,unique_loose,Characterization,0,3,11,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,unique_loose,Properties,3,6,17,0.5,0.176471,0.26087
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,raw_strict,Composition,0,6,13,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,raw_strict,Processing,0,5,27,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,raw_strict,Structure,0,12,18,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,raw_strict,Characterization,0,3,15,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,raw_strict,Properties,0,6,18,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,raw_loose,Composition,1,6,13,0.166667,0.076923,0.105263
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,raw_loose,Processing,0,5,27,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,raw_loose,Structure,1,12,18,0.083333,0.055556,0.066667
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,raw_loose,Characterization,0,3,15,0.0,0.0,0.0
paper_009,Dispersion hardening using amorphous nanoparticles deployed via additive manufacturing,final_v5,raw_loose,Properties,3,6,18,0.5,0.166667,0.25
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,unique_strict,Composition,0,24,50,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,unique_strict,Processing,0,24,12,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,unique_strict,Structure,9,20,24,0.45,0.375,0.409091
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,unique_strict,Characterization,0,8,17,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,unique_strict,Properties,0,0,13,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,unique_loose,Composition,24,24,50,1.0,0.48,0.648649
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,unique_loose,Processing,0,24,12,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,unique_loose,Structure,13,20,24,0.65,0.541667,0.590909
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,unique_loose,Characterization,0,8,17,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,unique_loose,Properties,0,0,13,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,raw_strict,Composition,0,24,50,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,raw_strict,Processing,0,24,12,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,raw_strict,Structure,9,20,24,0.45,0.375,0.409091
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,raw_strict,Characterization,0,8,17,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,raw_strict,Properties,0,0,13,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,raw_loose,Composition,24,24,50,1.0,0.48,0.648649
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,raw_loose,Processing,0,24,12,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,raw_loose,Structure,13,20,24,0.65,0.541667,0.590909
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,raw_loose,Characterization,0,8,17,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,business_gt,raw_loose,Properties,0,0,13,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,unique_strict,Composition,16,18,50,0.888889,0.32,0.470588
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,unique_strict,Processing,0,4,12,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,unique_strict,Structure,6,18,24,0.333333,0.25,0.285714
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,unique_strict,Characterization,0,5,17,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,unique_strict,Properties,0,0,13,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,unique_loose,Composition,17,18,50,0.944444,0.34,0.5
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,unique_loose,Processing,0,4,12,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,unique_loose,Structure,7,18,24,0.388889,0.291667,0.333333
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,unique_loose,Characterization,0,5,17,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,unique_loose,Properties,0,0,13,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,raw_strict,Composition,16,18,50,0.888889,0.32,0.470588
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,raw_strict,Processing,0,4,12,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,raw_strict,Structure,6,18,24,0.333333,0.25,0.285714
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,raw_strict,Characterization,0,5,17,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,raw_strict,Properties,0,0,13,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,raw_loose,Composition,17,18,50,0.944444,0.34,0.5
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,raw_loose,Processing,0,4,12,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,raw_loose,Structure,7,18,24,0.388889,0.291667,0.333333
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,raw_loose,Characterization,0,5,17,0.0,0.0,0.0
paper_010,Effect of stacking fault segregation and local phase transformations on creep strength in Ni-base superalloys,final_v5,raw_loose,Properties,0,0,13,0.0,0.0,0.0
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,unique_strict,Composition,1,12,4,0.083333,0.25,0.125
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,unique_strict,Processing,1,57,16,0.017544,0.0625,0.027397
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,unique_strict,Structure,6,36,27,0.166667,0.222222,0.190476
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,unique_strict,Characterization,0,8,6,0.0,0.0,0.0
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,unique_strict,Properties,8,10,10,0.8,0.8,0.8
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,unique_loose,Composition,2,12,4,0.166667,0.5,0.25
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,unique_loose,Processing,14,57,16,0.245614,0.875,0.383562
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,unique_loose,Structure,15,36,27,0.416667,0.555556,0.47619
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,unique_loose,Characterization,2,8,6,0.25,0.333333,0.285714
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,unique_loose,Properties,8,10,10,0.8,0.8,0.8
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,raw_strict,Composition,1,12,4,0.083333,0.25,0.125
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,raw_strict,Processing,2,57,18,0.035088,0.111111,0.053333
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,raw_strict,Structure,6,36,27,0.166667,0.222222,0.190476
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,raw_strict,Characterization,0,8,6,0.0,0.0,0.0
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,raw_strict,Properties,8,10,10,0.8,0.8,0.8
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,raw_loose,Composition,2,12,4,0.166667,0.5,0.25
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,raw_loose,Processing,16,57,18,0.280702,0.888889,0.426667
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,raw_loose,Structure,15,36,27,0.416667,0.555556,0.47619
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,raw_loose,Characterization,2,8,6,0.25,0.333333,0.285714
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,business_gt,raw_loose,Properties,8,10,10,0.8,0.8,0.8
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,unique_strict,Composition,0,6,4,0.0,0.0,0.0
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,unique_strict,Processing,0,9,16,0.0,0.0,0.0
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,unique_strict,Structure,3,26,27,0.115385,0.111111,0.113208
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,unique_strict,Characterization,0,1,6,0.0,0.0,0.0
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,unique_strict,Properties,1,4,10,0.25,0.1,0.142857
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,unique_loose,Composition,0,6,4,0.0,0.0,0.0
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,unique_loose,Processing,3,9,16,0.333333,0.1875,0.24
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,unique_loose,Structure,5,26,27,0.192308,0.185185,0.188679
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,unique_loose,Characterization,0,1,6,0.0,0.0,0.0
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,unique_loose,Properties,3,4,10,0.75,0.3,0.428571
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,raw_strict,Composition,0,6,4,0.0,0.0,0.0
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,raw_strict,Processing,0,9,18,0.0,0.0,0.0
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,raw_strict,Structure,3,26,27,0.115385,0.111111,0.113208
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,raw_strict,Characterization,0,1,6,0.0,0.0,0.0
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,raw_strict,Properties,1,4,10,0.25,0.1,0.142857
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,raw_loose,Composition,0,6,4,0.0,0.0,0.0
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,raw_loose,Processing,3,9,18,0.333333,0.166667,0.222222
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,raw_loose,Structure,5,26,27,0.192308,0.185185,0.188679
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,raw_loose,Characterization,0,1,6,0.0,0.0,0.0
paper_011,Electron beam powder bed fusion of Y₂O₃／γ-TiAl nanocomposite with balanced strength and toughness,final_v5,raw_loose,Properties,3,4,10,0.75,0.3,0.428571
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,unique_strict,Composition,0,39,95,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,unique_strict,Processing,0,22,6,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,unique_strict,Structure,0,111,58,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,unique_strict,Characterization,2,12,5,0.166667,0.4,0.235294
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,unique_strict,Properties,6,6,6,1.0,1.0,1.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,unique_loose,Composition,37,39,95,0.948718,0.389474,0.552239
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,unique_loose,Processing,4,22,6,0.181818,0.666667,0.285714
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,unique_loose,Structure,57,111,58,0.513514,0.982759,0.674556
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,unique_loose,Characterization,2,12,5,0.166667,0.4,0.235294
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,unique_loose,Properties,6,6,6,1.0,1.0,1.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,raw_strict,Composition,0,48,95,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,raw_strict,Processing,0,22,6,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,raw_strict,Structure,0,111,58,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,raw_strict,Characterization,2,12,5,0.166667,0.4,0.235294
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,raw_strict,Properties,6,6,6,1.0,1.0,1.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,raw_loose,Composition,44,48,95,0.916667,0.463158,0.615385
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,raw_loose,Processing,4,22,6,0.181818,0.666667,0.285714
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,raw_loose,Structure,57,111,58,0.513514,0.982759,0.674556
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,raw_loose,Characterization,2,12,5,0.166667,0.4,0.235294
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,business_gt,raw_loose,Properties,6,6,6,1.0,1.0,1.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,unique_strict,Composition,12,34,95,0.352941,0.126316,0.186047
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,unique_strict,Processing,0,0,6,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,unique_strict,Structure,0,9,58,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,unique_strict,Characterization,0,2,5,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,unique_strict,Properties,0,5,6,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,unique_loose,Composition,26,34,95,0.764706,0.273684,0.403101
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,unique_loose,Processing,0,0,6,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,unique_loose,Structure,0,9,58,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,unique_loose,Characterization,0,2,5,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,unique_loose,Properties,2,5,6,0.4,0.333333,0.363636
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,raw_strict,Composition,12,34,95,0.352941,0.126316,0.186047
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,raw_strict,Processing,0,0,6,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,raw_strict,Structure,0,9,58,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,raw_strict,Characterization,0,2,5,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,raw_strict,Properties,0,5,6,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,raw_loose,Composition,26,34,95,0.764706,0.273684,0.403101
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,raw_loose,Processing,0,0,6,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,raw_loose,Structure,0,9,58,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,raw_loose,Characterization,0,2,5,0.0,0.0,0.0
paper_012,Enhanced creep resistance induced by minor Ti additions to a second generation nickel-based single crystal superalloy,final_v5,raw_loose,Properties,2,5,6,0.4,0.333333,0.363636
paper_013,"Highly printable, strong, and ductile ordered intermetallic alloy",business_gt,unique_strict,Composition,6,13,11,0.461538,0.545455,0.5
paper_013,"Highly printable, strong, and ductile ordered intermetallic alloy",business_gt,unique_strict,Processing,0,18,10,0.0,0.0,0.0
paper_013,"Highly printable, strong, and ductile ordered intermetallic alloy",business_gt,unique_strict,Structure,0,13,22,0.0,0.0,0.0
paper_013,"Highly printable, strong, and ductile ordered intermetallic alloy",business_gt,unique_strict,Characterization,0,8,8,0.0,0.0,0.0
paper_013,"Highly printable, strong, and ductile ordered intermetallic alloy",business_gt,unique_strict,Properties,4,7,6,0.571429,0.666667,0.615385
